Ticker,LULU,LULU,LULU,LULU,LULU,PYPL,PYPL,PYPL,PYPL,PYPL,ADBE,ADBE,ADBE,ADBE,ADBE,NKE,NKE,NKE,NKE,NKE,MC,MC,MC,MC,MC
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-24,310.5400085449219,317.8299865722656,306.04998779296875,317.739990234375,1066500,115.81999969482422,116.19000244140625,113.31999969482422,116.05000305175781,13546700,426.0799865722656,432.2099914550781,421.489990234375,432.1400146484375,5544300,127.23569445222647,127.65426653591244,124.80988952403429,125.64703369140625,5853800,39.07451724115763,39.297923338634625,38.467536615898865,38.97335433959961,257900
2022-03-25,319.0,321.8399963378906,316.010009765625,321.1400146484375,1321400,116.04000091552734,116.19000244140625,112.08999633789062,113.76000213623047,12371500,435.44000244140625,438.6199951171875,426.0,431.6199951171875,3283600,126.56978972973056,127.34984400196616,125.2950580436332,127.18812561035156,6287000,38.99021535917772,39.30635224046835,38.5813444781628,38.97335433959961,451800
2022-03-28,320.2200012207031,334.0,319.8599853515625,331.7799987792969,2255500,114.0,117.0999984741211,112.36000061035156,116.16999816894531,13868000,433.4200134277344,450.32000732421875,433.1499938964844,450.010009765625,4472600,127.24518663376487,128.29161671516692,125.73263139250733,128.24404907226562,5804100,39.04080026431993,39.52975699156744,38.62349724582457,39.487606048583984,363900
2022-03-29,337.0,353.3900146484375,336.07000732421875,343.9700012207031,3157000,118.6500015258789,121.55000305175781,116.97000122070312,121.18000030517578,15918400,459.1600036621094,467.79998779296875,452.44000244140625,466.3299865722656,4323800,131.13599526261027,132.94344959395983,130.27982122491295,132.3631591796875,7275900,40.21261294339653,41.005061587811255,40.044005959332985,40.86174774169922,452600
2022-03-30,370.0,389.1499938964844,358.57000732421875,376.9200134277344,8082000,122.32499694824219,122.80999755859375,118.02999877929688,118.48999786376953,16513300,461.5199890136719,466.7699890136719,456.8399963378906,460.05999755859375,3889200,132.2109609940584,133.04810515014395,130.86012397939828,131.79238891601562,5545800,40.9376261259288,40.946055029084434,39.69836832782456,39.90912628173828,381800
2022-03-31,374.95001220703125,377.0,364.9100036621094,365.2300109863281,2232700,118.1050033569336,118.88999938964844,115.58999633789062,115.6500015258789,13928300,461.5899963378906,465.42999267578125,455.42999267578125,455.6199951171875,4141300,131.1169636370834,131.9541077035952,127.94915022060381,128.0062255859375,7206500,39.774242089250556,40.17046807936439,39.335865150720856,39.580345153808594,758100
2022-04-01,364.8999938964844,369.2300109863281,362.70001220703125,367.44000244140625,1360300,116.0,118.23999786376953,115.04000091552734,116.66999816894531,11037800,455.0,461.54998779296875,450.9599914550781,458.19000244140625,2718400,127.90161176343999,128.6911883671447,126.28441314232877,127.01691436767578,5807500,39.85010961378608,40.02714550238328,39.040799937989654,39.99342346191406,658300
2022-04-04,368.3599853515625,384.3999938964844,368.25,384.17999267578125,1812700,117.05999755859375,122.31999969482422,116.87999725341797,121.86000061035156,15266400,461.0400085449219,473.489990234375,460.6099853515625,468.80999755859375,2974500,126.56978727986582,128.62458771403465,126.38903892932208,127.79695129394531,5307300,39.99342106086693,40.61726590845107,39.49603224949503,40.347496032714844,607300
2022-04-05,382.67999267578125,383.7699890136719,372.2799987792969,378.989990234375,1497900,122.83000183105469,122.91799926757812,117.2030029296875,117.6500015258789,12778700,469.32000732421875,471.760009765625,455.07000732421875,458.5799865722656,2481900,127.51156714486586,128.12039532476305,125.58996182070803,125.8563232421875,5707800,40.33906627977304,40.37278832019446,38.99021682202409,39.015506744384766,528200
2022-04-06,372.0,374.7200012207031,365.0,371.8299865722656,1472100,115.26000213623047,115.5199966430664,110.86000061035156,112.48999786376953,16288900,448.239990234375,450.010009765625,439.57000732421875,444.3299865722656,3824900,123.71592151348335,123.95374527090426,120.17710284181128,122.10823059082031,6961000,38.25678195695068,38.35794486713422,37.21985328381439,37.557064056396484,840600
2022-04-07,369.7799987792969,380.3999938964844,368.760009765625,379.2300109863281,1265400,111.5199966430664,114.33999633789062,110.0999984741211,113.04000091552734,12471300,444.0899963378906,455.9200134277344,440.760009765625,452.7200012207031,2757800,121.22351511945338,123.64931287427639,120.90007106412763,123.07854461669922,5320500,36.857343456653915,38.32421667459035,36.857343456653915,37.86054992675781,759700
2022-04-08,376.5400085449219,378.2200012207031,369.0799865722656,369.4599914550781,1268100,112.26000213623047,113.23999786376953,110.25,111.20999908447266,10521800,449.95001220703125,454.4100036621094,443.3699951171875,445.3399963378906,2260700,123.13562593250693,123.60175118801203,121.65160081154133,121.908447265625,4877400,37.74252554056144,38.745731998067924,37.61606951278121,37.700374603271484,607800
2022-04-11,365.55999755859375,372.4100036621094,361.1099853515625,368.739990234375,1269000,109.75,111.3949966430664,108.44000244140625,109.80999755859375,10706600,438.80999755859375,440.0,429.739990234375,434.44000244140625,2932100,119.00700353867825,120.69079975998523,118.26499459687038,118.89285278320312,6365400,37.36316725628061,38.442246877400045,37.245143324709545,37.52334213256836,590800
2022-04-12,373.260009765625,390.760009765625,372.4599914550781,376.1600036621094,1787300,111.63999938964844,112.73999786376953,107.75,108.25,12493600,442.69000244140625,444.44000244140625,425.1600036621094,426.7699890136719,2199000,119.10213171041693,121.86089593399419,118.28401742557813,118.9499282836914,5146800,37.70038055708972,38.50125813980821,37.24514264428008,37.43061065673828,684400
2022-04-13,376.1099853515625,398.5400085449219,375.7900085449219,395.0299987792969,2184900,102.58999633789062,105.94999694824219,102.29000091552734,105.16999816894531,26481900,427.29998779296875,433.5199890136719,425.6700134277344,431.6700134277344,3078900,118.949916612474,121.63256797276271,118.949916612474,121.28058624267578,5119300,37.127128157160854,38.01231106880615,37.127128157160854,37.894287109375,468800
2022-04-14,394.8599853515625,398.0,390.1700134277344,390.7799987792969,1505200,105.08000183105469,105.69999694824219,102.05999755859375,102.30999755859375,16125800,435.8599853515625,435.95001220703125,420.0299987792969,420.44000244140625,2597000,122.79314730575129,127.83501317361228,122.61239895244258,126.95982360839844,12811300,38.07973545686374,38.43381039768282,37.557056770417795,38.0628776550293,392200
2022-04-18,389.3500061035156,393.6400146484375,382.4200134277344,387.55999755859375,847100,102.05000305175781,103.0,99.13500213623047,100.58000183105469,15342400,419.3999938964844,429.69000244140625,418.7300109863281,425.4700012207031,2594700,125.57093047195018,126.89322984099257,123.9632397214407,125.21895599365234,5298200,37.919569725237004,38.282073654092656,37.62450988356895,38.08817672729492,534900
2022-04-19,395.8800048828125,408.489990234375,394.4700012207031,404.6600036621094,1951400,100.0,104.86000061035156,99.91000366210938,103.66000366210938,12768100,422.0199890136719,437.489990234375,420.6400146484375,436.3999938964844,1962700,126.60785009400813,130.78403463026962,126.31295096178258,130.37498474121094,7346100,37.970149272423,40.170462566422046,37.970149272423,39.99342346191406,523200
2022-04-20,410.32000732421875,410.70001220703125,384.8699951171875,385.3999938964844,2287300,101.94999694824219,101.94999694824219,94.43000030517578,94.9000015258789,26487000,440.5899963378906,442.44000244140625,427.20001220703125,428.1099853515625,2094400,131.2406434084845,131.89702465945166,129.0526623584384,129.25242614746094,5309700,40.36435605449242,40.75214983929163,40.13673712448144,40.465518951416016,479300
2022-04-21,388.489990234375,392.0,375.010009765625,377.25,1747700,96.13500213623047,97.61000061035156,88.80999755859375,89.4000015258789,27204100,432.69000244140625,438.94000244140625,416.3599853515625,417.4800109863281,2390100,131.80194042341935,132.36320105469952,128.50094522972418,128.86244201660156,6562400,40.73530084254019,40.9376299120105,39.546626001169685,39.94285202026367,577100
2022-04-22,373.7300109863281,376.510009765625,362.6600036621094,363.6600036621094,1640000,89.29499816894531,90.25,85.9800033569336,86.02999877929688,21053000,420.7099914550781,424.3299865722656,408.0199890136719,408.6700134277344,3198800,127.787451819497,128.35822007764875,122.44117886874818,122.78364562988281,7321700,39.92597766459291,39.92597766459291,38.577125155653185,38.695152282714844,476000
2022-04-25,361.6000061035156,368.4700012207031,356.510009765625,368.0899963378906,1350800,85.32499694824219,87.93000030517578,84.41999816894531,87.77999877929688,15683400,405.70001220703125,414.0799865722656,401.6700134277344,413.95001220703125,3368800,121.57550610682361,122.65998184585665,118.7691814512727,121.70868682861328,6512500,38.45067610273531,39.62670570253463,38.071311197008,39.4117317199707,584800
2022-04-26,364.239990234375,366.7900085449219,352.44000244140625,352.5299987792969,1336600,86.7699966430664,86.86499786376953,83.56999969482422,83.69999694824219,17205300,410.1700134277344,411.6099853515625,397.4700012207031,399.1199951171875,2820100,120.76688929344189,121.37571747221732,114.61201715044054,114.65006256103516,7977900,38.87218504173747,39.80795057092597,37.98700256296002,38.03758239746094,638300
2022-04-27,352.5400085449219,361.9800109863281,350.04998779296875,354.0199890136719,1124300,83.56999969482422,86.6050033569336,82.12000274658203,82.61000061035156,24669800,401.44000244140625,412.4599914550781,396.80999755859375,397.8999938964844,3080700,115.19231100866126,117.9605830131188,115.19231100866126,115.33500671386719,6007800,37.868977303238246,39.26419676502559,37.73409237810128,37.83525848388672,689400
2022-04-28,359.3500061035156,367.32000732421875,352.0899963378906,362.42999267578125,1004900,85.05999755859375,93.18000030517578,84.37000274658203,92.08999633789062,42836600,406.1300048828125,414.2699890136719,398.489990234375,410.5299987792969,2593900,117.17100826083023,121.73722735306471,116.62877037868533,120.8620376586914,6551600,36.79833288957859,40.00185252342316,36.79833288957859,39.64777755737305,938000
2022-04-29,364.0199890136719,371.3599853515625,353.92999267578125,354.6300048828125,996900,91.0,94.51000213623047,87.75,87.93000030517578,24872400,407.4700012207031,413.0,394.6400146484375,395.95001220703125,3033200,120.0724602467077,122.19384410628369,118.19840787013362,118.6264877319336,5867900,39.150389397129665,39.875397144172716,37.228278228437354,37.31258010864258,878500
2022-05-02,354.0,361.44000244140625,349.6300048828125,360.8399963378906,794100,87.55000305175781,92.48999786376953,86.81999969482422,91.52999877929688,21340500,397.1300048828125,407.9800109863281,394.0400085449219,407.2900085449219,3010000,118.36963941717254,120.03440569919461,116.81903115015608,119.93927764892578,5428400,37.59921547765168,38.408528417112976,36.924790708026414,37.99544143676758,698700
2022-05-03,360.0199890136719,361.45001220703125,353.1199951171875,355.70001220703125,738800,91.4800033569336,92.25,90.04000091552734,90.70999908447266,15227600,406.5899963378906,413.92999267578125,403.5,407.5799865722656,2196100,118.9308764324069,119.6348398321026,114.3646656038861,116.87608337402344,8201200,38.03758887660268,38.27363993615191,37.304152208218134,37.489620208740234,434000
2022-05-04,352.7799987792969,365.32000732421875,345.1700134277344,364.6700134277344,962000,90.25,92.8499984741211,87.12000274658203,92.72000122070312,15850600,407.2900085449219,424.2300109863281,395.04998779296875,423.3500061035156,3330400,116.57168718867088,120.05342302553873,114.23150241947667,119.92024230957031,6924000,37.38846098569265,37.95329399330537,36.128129279682746,37.80154800415039,654500
2022-05-05,359.9700012207031,360.94000244140625,338.3299865722656,343.6000061035156,1181000,90.7300033569336,90.7300033569336,84.16999816894531,85.43000030517578,22066500,415.54998779296875,417.989990234375,395.7099914550781,400.510009765625,3507700,118.06521108226781,118.6740392400292,110.8448789889165,112.85211181640625,8411600,37.110254084757656,37.28728996166148,36.123905369602454,36.663448333740234,529500
2022-05-06,336.260009765625,336.75,309.5299987792969,317.04998779296875,2650800,85.31999969482422,85.37000274658203,80.9000015258789,81.68000030517578,21369300,395.0,401.260009765625,382.82000732421875,391.010009765625,3522200,108.20028610824092,110.25508669400327,105.27030316389002,108.91375732421875,11237500,36.424098812405546,36.70191762803208,35.740239369947254,36.48393630981445,557600
2022-05-09,308.7900085449219,313.0,291.0,292.67999267578125,2201300,79.88999938964844,82.13999938964844,78.8499984741211,79.52999877929688,25513700,381.95001220703125,389.6300048828125,374.8599853515625,376.9100036621094,4324900,107.46779157990635,108.85668133489918,105.20370495565676,105.79351043701172,7506000,35.663312298199806,36.65490950849886,35.663312298199806,36.09072494506836,601300
2022-05-10,301.4200134277344,307.8399963378906,288.7200012207031,302.1099853515625,1402100,81.70999908447266,82.2699966430664,76.12999725341797,78.75,21126300,385.7200012207031,400.8299865722656,374.7799987792969,393.0299987792969,5334400,107.52487277117426,107.91490720521958,103.07281187744934,104.15728759765625,7526900,36.5608694565141,36.85151011727903,35.53080365879317,35.99668502807617,573300
2022-05-11,302.1099853515625,306.5400085449219,290.7799987792969,291.29998779296875,1456500,77.75,80.38999938964844,75.0199966430664,75.16999816894531,16770200,389.989990234375,409.989990234375,377.80999755859375,379.3299865722656,3822000,105.30836415757429,105.7364513051873,102.34983583025819,102.66376495361328,6611800,36.0052294452221,36.53522331306276,34.851216956047175,34.962345123291016,599700
2022-05-12,285.0,302.7900085449219,281.54998779296875,294.0,1480300,73.75,76.55999755859375,71.83100128173828,74.29000091552734,29361000,373.3999938964844,390.1300048828125,370.2699890136719,388.489990234375,4048200,100.05720611192902,104.5282896069969,99.88597272551596,102.64472961425781,10245400,34.577677628228706,35.176055879499614,34.14171497993026,34.74009323120117,718300
2022-05-13,303.1300048828125,312.5799865722656,301.3599853515625,309.2900085449219,1076700,76.37000274658203,79.19000244140625,76.37000274658203,78.83000183105469,17111400,396.4700012207031,408.9700012207031,393.94000244140625,405.45001220703125,3379300,104.88977556521446,107.60096452331386,103.37721293103019,107.5058364868164,9618800,35.27007541302501,36.654894156738735,35.09056295913935,36.0308723449707,519800
2022-05-16,302.1099853515625,308.6600036621094,300.5299987792969,304.1499938964844,758600,78.58999633789062,79.05999755859375,76.18800354003906,77.6500015258789,15432300,399.739990234375,407.1700134277344,396.6000061035156,402.8599853515625,2645200,107.4773032943167,107.91489808674012,106.12645899149173,107.11580657958984,5722500,35.782980280892446,36.663449116810455,35.24443953868964,36.364261627197266,543100
2022-05-17,314.8800048828125,316.489990234375,300.7699890136719,305.4800109863281,1223600,79.88999938964844,81.28500366210938,77.30999755859375,79.75,12677400,413.0799865722656,416.7200012207031,403.5400085449219,409.6499938964844,2614700,109.87457696851048,111.3966475788509,107.56292973418546,110.25509643554688,6026100,37.00538582722147,38.24488309096705,36.89425763175336,38.073917388916016,558000
2022-05-18,296.0,296.010009765625,268.3599853515625,272.5199890136719,2832100,78.5999984741211,79.93800354003906,76.7699966430664,77.18000030517578,15955300,404.3800048828125,411.6600036621094,396.1099853515625,397.8800048828125,2915900,107.02067948137977,107.83879370070622,103.48186118528012,104.04312896728516,8188300,37.56101587456217,37.93714102711191,36.680547014546484,37.16779708862305,879200
2022-05-19,267.70001220703125,278.7099914550781,264.239990234375,271.2200012207031,1971100,76.83000183105469,82.30999755859375,76.83000183105469,81.27999877929688,19779300,399.010009765625,403.0400085449219,391.57000732421875,394.3800048828125,2797200,103.64357376899453,103.79578443280043,101.10361819361597,101.25582885742188,7702000,36.64634812555582,38.03116702209764,36.44973875995021,37.43278884887695,650100
2022-05-20,279.8900146484375,280.8599853515625,263.20001220703125,274.0400085449219,1846700,83.70999908447266,83.7699966430664,77.55999755859375,80.54000091552734,16887400,401.3900146484375,406.239990234375,385.6199951171875,399.0899963378906,3432400,103.37722644611172,104.34755141553211,99.95256587985043,102.73986053466797,7621900,37.85165335168832,38.26196899718453,36.663447016853674,37.63794708251953,527500
2022-05-23,269.9200134277344,273.3599853515625,265.5299987792969,272.8399963378906,1312100,80.44000244140625,82.05999755859375,79.27999877929688,81.18000030517578,12309200,404.010009765625,407.8800048828125,398.8900146484375,406.760009765625,2337500,102.23567394667175,103.4533303751256,100.66603575838474,103.33917236328125,7136400,37.868749728583055,38.394468578371075,37.35585599392548,38.05681228637695,391100
2022-05-24,266.3999938964844,267.1700134277344,253.07000732421875,257.510009765625,1861500,79.88999938964844,80.0,77.19999694824219,78.6500015258789,13309600,401.6099853515625,404.3299865722656,391.0400085449219,398.4100036621094,2630800,101.89320448186251,102.73034143989673,99.62912507352618,102.06443786621094,6023400,37.8089100863075,37.83882883144732,36.49419075015045,37.67213821411133,379100
2022-05-25,254.8800048828125,264.6000061035156,251.50999450683594,260.6600036621094,2576400,77.95999908447266,80.77999877929688,77.25,80.12000274658203,14075400,395.32000732421875,406.1000061035156,394.7099914550781,402.5,2726700,98.42097853745393,103.58651060997722,98.42097853745393,102.93011474609375,7158800,37.61230590363135,38.62099982282793,37.61230590363135,38.09955596923828,525200
2022-05-26,276.42999267578125,289.4700012207031,275.489990234375,287.4800109863281,2340000,80.37000274658203,81.30000305175781,79.7509994506836,80.41999816894531,21681900,405.0899963378906,411.54998779296875,402.4599914550781,408.6000061035156,2419500,104.64243783401399,107.97196994691444,104.64243783401399,107.43924713134766,6520300,38.45858384682652,39.680980776766134,38.34745566741417,39.168087005615234,437500
2022-05-27,288.82000732421875,297.55999755859375,288.82000732421875,293.6499938964844,1852600,81.16000366210938,85.41999816894531,80.73999786376953,85.20999908447266,16874100,414.79998779296875,428.54998779296875,414.6300048828125,428.2200012207031,3560400,108.65692441495844,110.35974346681034,108.45715332053632,110.34071350097656,5043000,39.39889475898219,40.04856049532323,39.39889475898219,40.01436996459961,257300
2022-05-31,296.3599853515625,298.19000244140625,289.0299987792969,292.69000244140625,2958000,84.70500183105469,86.59200286865234,83.13999938964844,85.20999908447266,15500000,427.2200012207031,427.2900085449219,412.7900085449219,416.4800109863281,7944200,111.77715465883833,113.9556209269556,108.8757022092531,113.0614013671875,13774600,39.33904645841333,40.37338391441562,39.33904645841333,40.1083869934082,515400
2022-06-01,297.8500061035156,299.70001220703125,286.8699951171875,289.9599914550781,2197000,85.47000122070312,86.7699966430664,81.8499984741211,82.4800033569336,11019100,428.0,437.54998779296875,413.7900085449219,418.1600036621094,3409900,113.9936871045636,114.86887680501427,111.88181094118531,112.89969635009766,5543100,40.03146502360598,40.262264954223035,39.03131786036846,39.33050537109375,380500
2022-06-02,290.54998779296875,303.239990234375,286.70001220703125,302.5799865722656,4300700,82.22000122070312,88.61000061035156,82.22000122070312,88.31999969482422,17299800,418.1099853515625,441.8999938964844,415.8399963378906,441.2799987792969,3415700,113.68926307270583,117.56103328222561,113.4514393319299,117.3993148803711,5838100,39.53566192262674,40.6383871134628,39.46727434758308,40.62983703613281,291700
2022-06-03,303.45001220703125,305.80999755859375,293.57000732421875,300.79998779296875,3997300,86.68000030517578,88.0999984741211,85.69999694824219,86.52999877929688,11808300,430.7099914550781,438.010009765625,427.260009765625,429.760009765625,2355300,114.63849214766527,116.86050278444857,114.43822612504083,115.34419250488281,5201500,40.04000497175152,40.18532366320296,39.00566745680121,39.22792053222656,649900
2022-06-06,305.0,308.4200134277344,296.6000061035156,301.6199951171875,1850900,87.95999908447266,88.98999786376953,86.4000015258789,86.80999755859375,12472000,437.5899963378906,440.0,427.0400085449219,429.4599914550781,1563800,115.86870458367133,116.47904121093804,113.89464546327727,114.6575698852539,3963400,39.9032380461339,40.61701625989115,39.52711615610054,39.7750129699707,443400
2022-06-07,295.0,307.8599853515625,294.67999267578125,306.19000244140625,1285500,85.0999984741211,88.81999969482422,84.5199966430664,88.58999633789062,10423800,423.9800109863281,435.20001220703125,423.1199951171875,433.4200134277344,1611200,113.16033582722811,116.31692122886314,112.96960108532804,116.03082275390625,5373600,39.3817870689306,40.005808920964554,39.25356201593931,39.59549331665039,412800
2022-06-08,306.54998779296875,312.8999938964844,304.32000732421875,307.7699890136719,954200,88.31999969482422,89.31999969482422,86.88999938964844,87.51000213623047,9129600,430.5400085449219,433.75,426.4200134277344,428.8399963378906,1790100,115.29650441251366,118.08116593047295,114.86735673578647,116.72698211669922,4365800,39.17663918597449,39.68953298465746,38.21923264578071,38.40729522705078,720200
2022-06-09,303.80999755859375,309.44000244140625,302.1300048828125,302.29998779296875,867000,86.80999755859375,88.12999725341797,84.06999969482422,84.11000061035156,11771500,424.1700134277344,436.0400085449219,423.4800109863281,426.4200134277344,2572400,115.72566173769023,116.37414534945624,113.09358033984147,113.10311889648438,3892600,38.253426572315846,38.603904763548016,36.68909493719955,36.74893569946289,336300
2022-06-10,294.5799865722656,297.5,290.07000732421875,291.6000061035156,1184500,80.43000030517578,81.45999908447266,78.25,79.30000305175781,19125000,412.8999938964844,413.9599914550781,390.19000244140625,393.8399963378906,4406100,111.66309495473854,111.66309495473854,108.96426566833709,109.41248321533203,6292600,35.97104224930662,36.372807834212665,34.23574505592874,34.25284194946289,497500
2022-06-13,280.4200134277344,282.3699951171875,273.3399963378906,278.5799865722656,1750200,76.02999877929688,78.12999725341797,73.45999908447266,73.72000122070312,19674400,377.3599853515625,385.6499938964844,371.0899963378906,371.6499938964844,4724800,105.27361882224199,106.82806859564887,104.17691782623017,105.32130432128906,6423100,33.321083485441875,33.68865855562633,32.43206455937253,32.688514709472656,630100
2022-06-14,280.44000244140625,284.6199951171875,276.5799865722656,280.5,931000,74.30000305175781,75.08000183105469,71.45500183105469,72.45999908447266,19289300,371.44000244140625,376.8900146484375,367.30999755859375,370.82000732421875,3197200,105.2545640455555,106.7041117490561,104.91124877550254,105.58834075927734,4548400,32.61157784801229,33.03471534620852,32.28674340713392,32.679962158203125,558300
2022-06-15,283.2099914550781,290.1199951171875,279.75,285.7200012207031,955300,73.47000122070312,77.0999984741211,72.38999938964844,75.83000183105469,17165600,376.0299987792969,382.75,368.5,376.9200134277344,3664500,106.96159305355802,109.40293941714512,106.05561944697438,108.18226623535156,4828700,33.04753723239275,33.97502165512284,33.013343446814964,33.372371673583984,696800
2022-06-16,278.3699951171875,278.3699951171875,267.7799987792969,271.3399963378906,1269900,73.33000183105469,74.06500244140625,70.70999908447266,71.2300033569336,14404300,369.3699951171875,376.1199951171875,360.8999938964844,365.0799865722656,5775300,104.43441686972567,104.8063405117946,100.8200754595553,102.15518951416016,7384800,32.483361105954465,32.82529252721913,31.76530773001843,32.637229919433594,884100
2022-06-17,271.2699890136719,281.2300109863281,271.1499938964844,278.1300048828125,1383900,71.33000183105469,73.66000366210938,70.47000122070312,72.9000015258789,17231100,349.239990234375,367.32000732421875,338.0,360.7900085449219,9475100,101.23013434479996,103.51889999152692,100.94403591053955,102.36497497558594,10256800,32.94495246903955,33.65445544124305,32.43291318810121,33.030433654785156,1102800
2022-06-21,282.8900146484375,284.5,275.8900146484375,276.45001220703125,1128700,74.51000213623047,75.0,72.27999877929688,72.37000274658203,14934800,355.0199890136719,372.79998779296875,353.510009765625,362.989990234375,5343500,103.43309395765378,104.73006124605844,103.03256186806074,103.64289855957031,6211400,33.73994538913374,34.07760167141018,33.30398279241277,33.398014068603516,674200
2022-06-22,274.1199951171875,280.5899963378906,271.3500061035156,277.8800048828125,979300,71.87000274658203,74.57499694824219,71.37899780273438,72.97000122070312,13575700,360.7900085449219,372.54998779296875,358.2200012207031,365.3299865722656,3168200,100.51491555465975,101.94539345930161,99.76152965178727,100.05715942382812,9884000,32.95350552953948,33.55188372587498,32.86802432759105,33.29543685913086,492700
2022-06-23,282.1400146484375,288.4100036621094,278.0,286.3299865722656,972000,73.2699966430664,74.0,71.55999755859375,73.80999755859375,16986800,371.7099914550781,378.17999267578125,367.4700012207031,376.6400146484375,2534300,100.14299786026822,103.08977902738197,99.57080811940789,102.99441528320312,8898400,33.26979196439834,33.38092014257987,32.38077632164319,33.24414825439453,813700
2022-06-24,289.9200134277344,295.7099914550781,288.4700012207031,293.3599853515625,1443300,74.79000091552734,78.66000366210938,74.38999938964844,77.68000030517578,29843800,380.6400146484375,388.05999755859375,378.2200012207031,387.7200012207031,3305300,104.83495581404804,107.70545012930235,104.52978749080347,107.67684173583984,10463700,33.63736598931111,34.7777023463984,33.55188478466517,34.09897232055664,884600
2022-06-27,295.1199951171875,297.05999755859375,284.2300109863281,287.4800109863281,1010600,77.98999786376953,78.44999694824219,75.31999969482422,75.94000244140625,11657200,388.79998779296875,389.3900146484375,379.3800048828125,381.07000732421875,2244600,107.03788463844616,107.96292812327225,104.74911867846352,105.37853240966797,12644700,34.44090573398918,34.513565088401606,33.85107429937295,34.03059005737305,569900
2022-06-28,288.3699951171875,294.05999755859375,278.1600036621094,278.55999755859375,939700,75.68000030517578,76.91999816894531,71.61199951171875,71.81999969482422,14995000,381.0,382.9800109863281,364.45001220703125,365.6300048828125,2654500,103.18511770656963,108.76398633319408,97.73023574125558,98.01632690429688,31296500,34.355421687642185,34.637515553055835,33.731399717941294,34.10752487182617,457200
2022-06-29,280.4599914550781,286.4599914550781,276.5299987792969,282.9800109863281,819600,71.21199798583984,72.1500015258789,69.7699966430664,71.47000122070312,11344500,367.94000244140625,370.3699951171875,362.6400146484375,368.5,2027900,98.21660231398057,100.7151727883966,96.82427148154281,98.46455383300781,10326600,34.098974794201965,34.32123115984288,33.80833411206328,34.10752487182617,404400
2022-06-30,277.489990234375,279.8299865722656,271.0,272.6099853515625,1248200,70.81999969482422,70.88999938964844,67.58000183105469,69.83999633789062,14264700,362.8999938964844,370.4200134277344,357.55999755859375,366.05999755859375,2595500,97.21528205008201,98.58853590968279,96.10904229640033,97.46322631835938,9027400,33.61173116193938,34.23575325126855,32.919321482103015,33.63737487792969,494600
2022-07-01,269.1400146484375,271.0799865722656,261.0299987792969,263.3800048828125,1867900,69.83999633789062,71.69999694824219,69.66000366210938,71.4000015258789,9727300,364.17999267578125,369.5299987792969,359.07000732421875,368.4800109863281,2471600,96.92916508505863,97.74930618732735,94.91695927318835,96.49048614501953,7934300,33.466399698223746,34.210096527258024,33.2979971141279,33.90235900878906,385200
2022-07-05,263.1700134277344,283.8399963378906,258.7900085449219,283.6199951171875,2415000,70.18000030517578,74.48500061035156,68.76000213623047,74.4000015258789,12823700,363.5,378.5199890136719,359.82000732421875,376.489990234375,3120500,95.794327119215,99.54217924714094,95.47008897684839,99.4849624633789,9948800,33.33817459264049,34.91105270385742,33.081727747953735,34.91105270385742,531600
2022-07-06,284.32000732421875,288.8999938964844,275.760009765625,280.3800048828125,956600,74.83000183105469,75.4000015258789,72.62999725341797,73.23999786376953,9436600,378.5400085449219,385.3900146484375,374.0899963378906,382.8299865722656,2284600,100.02855354414521,100.82008641746494,98.65529239291939,99.3991470336914,6432900,33.87671832565109,34.363968353075464,33.44075571528264,34.18445587158203,719300
2022-07-07,280.3299865722656,291.8699951171875,278.2300109863281,290.7200012207031,931500,73.18000030517578,75.1500015258789,72.7699966430664,75.04000091552734,10739800,382.5,392.07000732421875,382.3800048828125,390.8900146484375,2368500,100.75331758536846,103.2614192862223,100.39092523241975,103.11837005615234,7633900,34.517842172556456,35.278636071836814,34.419535840662114,34.67171096801758,351500
2022-07-08,288.9100036621094,295.489990234375,285.1499938964844,293.3900146484375,892500,73.12000274658203,74.76000213623047,71.83000183105469,73.43000030517578,11734500,384.3500061035156,391.8599853515625,383.8399963378906,389.44000244140625,1611200,101.64021430042695,103.57612636096907,101.57345896302157,102.92764282226562,5938600,34.51783801284898,34.77428488741361,33.928006614361536,34.35541915893555,445300
2022-07-11,281.0,287.20001220703125,277.1000061035156,281.760009765625,1230100,72.66000366210938,73.27999877929688,70.06999969482422,70.47000122070312,10854700,386.57000732421875,388.04998779296875,380.4599914550781,384.1600036621094,1832200,101.65928144418402,102.1265687936495,100.00946788808135,100.23834228515625,4935200,32.944965127672276,33.79893600151557,32.82529011728573,33.71430587768555,579800
2022-07-12,282.80999755859375,289.0,277.04998779296875,279.3900146484375,776800,70.45999908447266,72.51000213623047,70.45999908447266,71.43000030517578,12294900,383.8999938964844,391.5199890136719,372.9100036621094,375.5400085449219,2639600,100.1429849429209,100.95358757756314,98.36919188200262,98.95092010498047,6017400,33.70575660294963,34.346875478337864,33.53479091733292,34.14171600341797,574000
2022-07-13,272.8900146484375,283.0,271.04998779296875,280.9700012207031,797300,69.22000122070312,72.06999969482422,68.51000213623047,71.36000061035156,12037000,368.20001220703125,374.4100036621094,364.70001220703125,371.94000244140625,1994000,97.21526779503237,100.97265097717343,96.85287545089572,100.23834228515625,5299400,33.415115040534836,33.68011200934547,32.876574286261224,33.5347900390625,535800
